FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,MAJRIVRS0_,F_ID,PERMIT_NUM,WELL_NAME,OPERATOR,OPERATOR_N,WELL_TYPE,WELL_TYPE_,WELL_STATU,WELL_STA_1,PERMIT_DAT,SPUD_DATE,CONSERVATI,COUNTY,COUNTY_ID,MUNICIPALI,MUNICIPA_1,MUNICIPA_2,LATITUDE,LONGITUDE,PRMRY_FID,UNCONVENTI,SURFACE_EL,WELL_CONFI,COAL_IND,WELL_PAD_N,OLDEST_FOR,TARGET_FOR,PRODUCING_,WELL_PAD_L,ACCESS_ROA,TOTAL_MAXI,REACH_CODE,HUC_CODE,REGION,DATE_PLUGG,WELL_PAD_I,UIC_ID,UIC_TYPE_D,STORAGE_FI,SITE_ID,SITE_NAME,PERMIT_D_1
"0","0","0","0",3808.13000000000,"7665","4302",059-21848,PEACHIN LEASING COMPANY L3345,COLUMBIA GAS TRANS LLC,OGO-2017,GAS,"3",Plugged OG Well,"15",1983/05/06,1800/01/01,N,Greene,"30",Richhill,Twp,"30922",39.90969400000,-80.49498600000,"114947",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,1983/08/03,"0",,,MAJORSVILLE SHALLOW,"111876",MAJORSVILLE SHALLOW OG GAS STORAGE RESERVOIR,
"0","0","0","0",3808.13000000000,"7665","4302",059-20034,HAROLD R & VIRGINIA H BARNHART 1,HART CHARLES A,OGO-26965,GAS,"3",Active,"7",1901/01/01,1960/08/22,N,Greene,"30",Richhill,Twp,"30922",39.91558300000,-80.48722200000,"114481",N,"890",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"112581",HAROLD R & VIRGINIA H BARNHA 1 WELL,
"0","0","0","0",3970.21000000000,"7666","4303",059-01375,L COOPER 74,GRIM DOUGLAS E,OGO-40051,GAS,"3",Active,"7",1986/07/09,1800/01/01,N,Greene,"30",Richhill,Twp,"30922",39.89586700000,-80.48240000000,"113864",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"111964",L COOPER 74 WELL,
"0","0","0","0",3970.21000000000,"7666","4303",059-21848,PEACHIN LEASING COMPANY L3345,COLUMBIA GAS TRANS LLC,OGO-2017,GAS,"3",Plugged OG Well,"15",1983/05/06,1800/01/01,N,Greene,"30",Richhill,Twp,"30922",39.90969400000,-80.49498600000,"114947",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,1983/08/03,"0",,,MAJORSVILLE SHALLOW,"111876",MAJORSVILLE SHALLOW OG GAS STORAGE RESERVOIR,
"0","0","0","0",3970.21000000000,"7666","4303",059-02141,F W BALDWIN 2,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Greene,"30",Richhill,Twp,"30922",39.89716400000,-80.48469100000,"649440",N,"919",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"632579",F W BALDWIN 2 OG WELL,
"0","0","0","0",7177.56000000000,"7676","2549",059-01773,ARLEY W. KISINGER 1,DUNN JOSEPH L,OGO-33530,GAS,"3",Active,"7",1990/04/02,1800/01/01,N,Greene,"30",Cumberland,Twp,"30906",39.93241700000,-79.93587200000,"114261",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"112361",ARLEY W KISINGER 1 OG WELL,
"0","0","0","0",5724.02000000000,"7681","2557",059-20106,J H HILLMAN & SONS 3,PENNSYND PETRO INC,OGO-13411,DRY HOLE,"2",Plugged OG Well,"15",,1967/04/20,N,Greene,"30",Monongahela,Twp,"30917",39.82153100000,-79.92390600000,"114553",N,"799",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,1967/05/15,"0",,,,"112654",J H HILLMAN & SONS 3 WELL,
"0","0","0","0",5724.02000000000,"7681","2557",051-21387,EVANS 1,BURKLAND WILLIAM S,OGO-31934,GAS,"3",Operator Reported Not Drilled,"283",2001/11/19,,N,Fayette,"26",Luzerne,Twp,"26922",39.82627800000,-79.92243200000,"569628",N,"1195",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"553098",EVANS 1 OG WELL,2002/11/19
"0","0","0","0",5724.02000000000,"7681","2557",059-20105,J H HILLMAN & SONS (JAMES FILIAGGI S 2,PENNSYND PETRO INC,OGO-13411,OIL,"7",Active,"7",1901/01/01,1967/04/15,N,Greene,"30",Monongahela,Twp,"30917",39.81922200000,-79.92319400000,"114552",N,"800",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"112653",J H HILLMAN & SONS JAMES FI 2 WELL,
"0","0","0","0",553.82100000000,"7689","2580",051-23815,WHYEL 4,BIG DOG ENERGY LLC,OGO-69247,GAS,"3",Active,"7",2007/10/31,2007/11/09,N,Fayette,"26",Nicholson,Twp,"26926",39.83021800000,-79.91970900000,"699050",N,"805",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"696585",WHYEL 4 OG WELL,2008/10/31
"0","0","0","0",752.80300000000,"7702","2704",059-21083,WEST PENN POWER CO (VAN ZANDT) 22,KEYSTONE GAS CO,OGO-25009,GAS,"3",Plugged OG Well,"15",1970/04/20,1800/01/01,N,Greene,"30",Dunkard,Twp,"30907",39.72092900000,-79.91740900000,"114580",N,"805",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,1991/06/11,"0",,,,"112680",WEST PENN POWER VAN ZAND 22 WELL,
"0","0","0","0",1608.34000000000,"7705","2755",051-24720,JEANETTE GLASS 70,NOUMENON CORP,OGO-35584,GAS,"3",Active,"7",2020/05/27,1800/01/01,N,Fayette,"26",Springhill,Twp,"26937",39.73448500000,-79.90448600000,"842391",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"843098",JEANETTE GLASS 70,
"0","0","0","0",1385.65000000000,"8186","4283",063-34344,LUCAS 8036,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2005/07/11,2005/12/21,N,Indiana,"32",Cherryhill,Twp,"32914",40.60509400000,-78.97805100000,"668444",N,"1385",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"656347",LUCAS 8036 OG WELL,2006/07/11
"0","0","0","0",1385.65000000000,"8186","4283",063-27243,HARRY LUCAS 3,DORAN ASSOC INC,OGO-3823,GAS,"3",Plugged OG Well,"15",1986/07/16,1983/01/05,N,Indiana,"32",Cherryhill,Twp,"32914",40.60648700000,-78.97553100000,"122912",N,"1385",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121006",HARRY LUCAS 3 WELL,
"0","0","0","0",394.07400000000,"8187","4284",063-26808,HARRY LUCAS 2,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1982/01/28,1982/03/23,N,Indiana,"32",Cherryhill,Twp,"32914",40.60936900000,-78.97733200000,"122503",N,"1395",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"120597",HARRY LUCAS 2 WELL,1983/01/28
"0","0","0","0",764.57200000000,"8188","4285",063-27627,WILLIAM KENSEY 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/08/12,1983/08/17,N,Indiana,"32",Cherryhill,Twp,"32914",40.61293800000,-78.97373200000,"123274",N,"1405",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121368",WILLIAM KENSEY 1 WELL,1984/08/12
"0","0","0","0",3521.88000000000,"8205","4386",063-00288,G S WESTON 32A 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1986/06/30,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.86183300000,-79.16332800000,"115667",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"113766",G S WESTON 32A 1 WELL,
"0","0","0","0",2361.58000000000,"8207","4388",063-21453,F N R N & H M WAGNER 4,FAIRMAN CORP,OGO-37842,GAS,"3",Active,"7",1970/08/06,1970/08/28,N,Indiana,"32",South Mahoning,Twp,"32933",40.83727400000,-79.12672300000,"117269",N,"1195",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"115369",F N R N & H M WAGNER 4 WELL,1971/08/06
"0","0","0","0",2361.58000000000,"8207","4388",063-23607,VIOLA SCHNEIDER 1,SNYDER BROS INC,OGO-17647,GAS,"3",Active,"7",1976/12/29,1977/03/18,N,Indiana,"32",South Mahoning,Twp,"32933",40.83617600000,-79.13630000000,"119396",N,"1203",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"117495",VIOLA SCHNEIDER 1 WELL,1977/12/29
"0","0","0","0",2361.58000000000,"8207","4388",063-90299,J WILLIAMSON 1,PEOPLES GAS CO LLC,OGO-12913,DRY HOLE,"2",Abandoned,"6",,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.83952000000,-79.13650400000,"798951",N,"1165",Vertical Well,,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"805390",J WILLIAMSON,
"0","0","0","0",3648.96000000000,"8208","4390",063-90293,ELMER LEWIS 1,PEOPLES GAS CO LLC,OGO-12913,GAS,"3",Abandoned,"6",,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.86271400000,-79.16660700000,"797985",N,"1150",Vertical Well,,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"804424",ELMER LEWIS,
"0","0","0","0",3648.96000000000,"8208","4390",063-00288,G S WESTON 32A 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1986/06/30,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.86183300000,-79.16332800000,"115667",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"113766",G S WESTON 32A 1 WELL,
"0","0","0","0",2948.24000000000,"8209","4391",063-90296,ALICE ROUSH 1,PEOPLES GAS CO LLC,OGO-12913,GAS,"3",Abandoned,"6",,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.85872900000,-79.15873900000,"801917",N,"1150",Vertical Well,,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"808356",ALICE ROUSH,
"0","0","0","0",2668.11000000000,"8210","4392",063-30604,WAGNER & WAGNER 8,WAGNER & WAGNER,OGO-18277,GAS,"3",Active,"7",,1800/01/01,N,Indiana,"32",South Mahoning,Twp,"32933",40.83658800000,-79.13458500000,"125868",N,"1165",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"123961",WAGNER & WAGNER 8 WELL,
"0","0","0","0",2668.11000000000,"8210","4392",063-31148,WAGNER & WAGNER 8,WAGNER & WAGNER,OGO-18277,GAS,"3",Active,"7",1995/03/08,1800/01/01,N,Indiana,"32",South Mahoning,Twp,"32933",40.83658800000,-79.13458500000,"126346",N,"1165",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"124439",WAGNER & WAGNER 8 WELL,1996/03/08
"0","0","0","0",2668.11000000000,"8210","4392",063-21461,F N R N & H M WAGNER 6,FAIRMAN CORP,OGO-37842,GAS,"3",Active,"7",1970/09/01,1970/09/23,N,Indiana,"32",South Mahoning,Twp,"32933",40.83439200000,-79.13142100000,"117277",N,"1185",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"115377",F N R N & H M WAGNER 6 WELL,1971/09/01
"0","0","0","0",2668.11000000000,"8210","4392",063-23607,VIOLA SCHNEIDER 1,SNYDER BROS INC,OGO-17647,GAS,"3",Active,"7",1976/12/29,1977/03/18,N,Indiana,"32",South Mahoning,Twp,"32933",40.83617600000,-79.13630000000,"119396",N,"1203",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"117495",VIOLA SCHNEIDER 1 WELL,1977/12/29
"0","0","0","0",2668.11000000000,"8210","4392",063-90299,J WILLIAMSON 1,PEOPLES GAS CO LLC,OGO-12913,DRY HOLE,"2",Abandoned,"6",,1800/01/01,N,Indiana,"32",West Mahoning,Twp,"32935",40.83952000000,-79.13650400000,"798951",N,"1165",Vertical Well,,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"805390",J WILLIAMSON,
"0","0","0","0",4277.71000000000,"8215","4544",063-24198,ROCHESTER & PGH COAL CO J PHILLIPS 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/05/04,1978/07/01,N,Indiana,"32",Center,Twp,"32912",40.55521300000,-79.14920700000,"119972",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118070",ROCHESTER & PGH COAL J PH 1 WELL,1979/05/04
"0","0","0","0",4277.71000000000,"8215","4544",063-35736,MCCLAIN 8339,XTO ENERGY INC,OGO-38958,GAS,"3",Operator Reported Not Drilled,"283",2007/12/06,,N,Indiana,"32",Center,Twp,"32912",40.55726500000,-79.13906200000,"700116",N,"1075",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"697965",MCCLAIN 8339 OG WELL,2008/12/06
"0","0","0","0",4277.71000000000,"8215","4544",063-34166,MYSTIC BROOKE 7,EXOTIC OIL & GAS LLC,OGO-37188,GAS,"3",Operator Reported Not Drilled,"283",2005/03/14,,N,Indiana,"32",White,Twp,"32937",40.57048900000,-79.12679200000,"664010",N,"1094",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"650351",MYSTIC BROOKE 7 OG WELL,2006/03/14
"0","0","0","0",4277.71000000000,"8215","4544",063-35735,MCCLAIN 8337,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2007/12/06,2008/04/30,N,Indiana,"32",Center,Twp,"32912",40.55641700000,-79.13145900000,"700119",N,"1085",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"697969",MCCLAIN 8337 OG WELL,2008/12/06
"0","0","0","0",4277.71000000000,"8215","4544",063-24156,ROCHESTER & PGH COAL CO WALTER J GUT 3,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/03/27,1978/04/02,N,Indiana,"32",Center,Twp,"32912",40.55741000000,-79.14596900000,"119931",N,"1065",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118029",ROCHESTER & PGH COAL WALT 3 WELL,1979/03/27
"0","0","0","0",1793.54000000000,"8216","4545",063-31643,PIEKARSKI/HARRIS UNIT 001,KRIEBEL WELLS DISSOLUTION CO LLC,OGO-68975,GAS,"3",Active,"7",1996/09/30,1996/12/28,N,Indiana,"32",Homer City,Boro,"32803",40.54231400000,-79.16558500000,"489625",N,"1010",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"460093",PIEKARSKI HARRIS UNIT 001 WELL,1997/09/30
"0","0","0","0",4516.97000000000,"8218","4548",063-24441,GEORGE MICHNA 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/09/28,1978/11/10,N,Indiana,"32",Center,Twp,"32912",40.52005600000,-79.17152800000,"120208",N,"990",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118306",GEORGE MICHNA 1 WELL,1979/09/28
"0","0","0","0",3938.24000000000,"8219","4549",063-31760,FMC 1,KRIEBEL GAS INC,OGO-24613,GAS,"3",Operator Reported Not Drilled,"283",1997/03/27,,N,Indiana,"32",Homer City,Boro,"32803",40.53570000000,-79.16604800000,"491437",N,"1013",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"461930",FMC 1 OG WELL,1998/03/27
"0","0","0","0",3938.24000000000,"8219","4549",063-32396,FMC 002,KRIEBEL WELLS DISSOLUTION CO LLC,OGO-68975,GAS,"3",Active,"7",1999/09/15,2000/01/03,N,Indiana,"32",Homer City,Boro,"32803",40.53935100000,-79.16659900000,"548062",N,"1005",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"525066",FMC 002 OG WELL,2000/09/15
"0","0","0","0",3938.24000000000,"8219","4549",063-32231,FMC 001,KRIEBEL WELLS DISSOLUTION CO LLC,OGO-68975,GAS,"3",Active,"7",1999/02/09,1999/02/18,N,Indiana,"32",Homer City,Boro,"32803",40.53635900000,-79.16597700000,"524666",N,"1005",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"500424",FMC 001 OG WELL,2000/02/09
"0","0","0","0",3938.24000000000,"8219","4549",063-31643,PIEKARSKI/HARRIS UNIT 001,KRIEBEL WELLS DISSOLUTION CO LLC,OGO-68975,GAS,"3",Active,"7",1996/09/30,1996/12/28,N,Indiana,"32",Homer City,Boro,"32803",40.54231400000,-79.16558500000,"489625",N,"1010",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"460093",PIEKARSKI HARRIS UNIT 001 WELL,1997/09/30
"0","0","0","0",4225.59000000000,"8220","4550",063-24198,ROCHESTER & PGH COAL CO J PHILLIPS 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/05/04,1978/07/01,N,Indiana,"32",Center,Twp,"32912",40.55521300000,-79.14920700000,"119972",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118070",ROCHESTER & PGH COAL J PH 1 WELL,1979/05/04
"0","0","0","0",4225.59000000000,"8220","4550",063-35736,MCCLAIN 8339,XTO ENERGY INC,OGO-38958,GAS,"3",Operator Reported Not Drilled,"283",2007/12/06,,N,Indiana,"32",Center,Twp,"32912",40.55726500000,-79.13906200000,"700116",N,"1075",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"697965",MCCLAIN 8339 OG WELL,2008/12/06
"0","0","0","0",4225.59000000000,"8220","4550",063-34166,MYSTIC BROOKE 7,EXOTIC OIL & GAS LLC,OGO-37188,GAS,"3",Operator Reported Not Drilled,"283",2005/03/14,,N,Indiana,"32",White,Twp,"32937",40.57048900000,-79.12679200000,"664010",N,"1094",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"650351",MYSTIC BROOKE 7 OG WELL,2006/03/14
"0","0","0","0",4225.59000000000,"8220","4550",063-35735,MCCLAIN 8337,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2007/12/06,2008/04/30,N,Indiana,"32",Center,Twp,"32912",40.55641700000,-79.13145900000,"700119",N,"1085",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"697969",MCCLAIN 8337 OG WELL,2008/12/06
"0","0","0","0",4225.59000000000,"8220","4550",063-24162,R&P COAL CO FMLY GEORGE C DICKIE 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/04/06,1978/05/06,N,Indiana,"32",Center,Twp,"32912",40.54965500000,-79.15046500000,"119937",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118035",R & P COAL FORMERLY GEORGE C DI 1 WELL,1979/04/06
"0","0","0","0",4225.59000000000,"8220","4550",063-35834,PHILLIPS 8342,XTO ENERGY INC,OGO-38958,GAS,"3",Operator Reported Not Drilled,"283",2008/02/29,,N,Indiana,"32",Center,Twp,"32912",40.55512000000,-79.14625400000,"702988",N,"1070",Vertical Well,NonCoal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"701548",PHILLIPS 8342 OG WELL,2009/02/28
"0","0","0","0",452.84400000000,"8224","4554",063-24449,ORVILLE WATSON 1,PETRO SVC PARTNERS INC,OGO-33826,GAS,"3",Active,"7",1978/10/02,1978/11/21,N,Indiana,"32",Center,Twp,"32912",40.53111700000,-79.16748400000,"120216",N,"995",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118314",ORVILLE WATSON 1 WELL,1979/10/02
"0","0","0","0",4290.92000000000,"8226","4557",063-24445,CLARENCE PENNINGTON 1,GREYLOCK CONVENTIONAL LLC,OGO-51015,GAS,"3",Active,"7",1978/09/29,1978/10/14,N,Indiana,"32",Center,Twp,"32912",40.56440500000,-79.16279800000,"120212",N,"1050",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118310",CLARENCE PENNINGTON 1 WELL,1979/09/29
"0","0","0","0",4290.92000000000,"8226","4557",063-27482,JOHN A BONYA 1,PENN VIEW EXPLORATION INC,OGO-37136,GAS,"3",Active,"7",1983/06/28,1984/01/22,N,Indiana,"32",Center,Twp,"32912",40.55273800000,-79.16522000000,"123140",N,"1625",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121234",JOHN A BONYA 1 WELL,1984/06/28
"0","0","0","0",4290.92000000000,"8226","4557",063-27430,L E SMITH 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/01/24,1983/02/04,N,Indiana,"32",Center,Twp,"32912",40.56577800000,-79.16036900000,"123091",N,"1050",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121185",L E SMITH 1 WELL,1984/01/24
"0","0","0","0",4290.92000000000,"8226","4557",063-27429,P BIANCO 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/01/24,1983/02/10,N,Indiana,"32",Center,Twp,"32912",40.57213900000,-79.15963900000,"123090",N,"1040",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121184",P BIANCO 1 WELL,1984/01/24
"0","0","0","0",4290.92000000000,"8226","4557",063-27484,JOHN A BONYA 3,PENN VIEW EXPLORATION INC,OGO-37136,GAS,"3",Active,"7",1983/04/04,1984/02/02,N,Indiana,"32",Center,Twp,"32912",40.54889700000,-79.16090000000,"123142",N,"1015",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121236",JOHN A BONYA 3 WELL,1984/04/04
"0","0","0","0",4290.92000000000,"8226","4557",063-00444,T J BRANDON 1,UNKNOWN OPR,OGO-99999,GAS,"3",DEP Plugged,"24",1996/09/30,1800/01/01,N,Indiana,"32",Homer City,Boro,"32803",40.54466400000,-79.16439600000,"489555",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,2002/01/18,"0",,,,"460023",T J BRANDON 1 OG WELL,
"0","0","0","0",4126.05000000000,"8227","4558",063-27431,V J ENDERLEIN 4,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/01/25,1983/07/19,N,Indiana,"32",White,Twp,"32937",40.58305600000,-79.15288900000,"123092",N,"1065",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121186",V J ENDERLEIN 4 WELL,1984/01/25
"0","0","0","0",4126.05000000000,"8227","4558",063-27429,P BIANCO 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/01/24,1983/02/10,N,Indiana,"32",Center,Twp,"32912",40.57213900000,-79.15963900000,"123090",N,"1040",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121184",P BIANCO 1 WELL,1984/01/24
"0","0","0","0",4126.05000000000,"8227","4558",063-27397,H D HILL 6,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1982/12/28,1983/01/10,N,Indiana,"32",White,Twp,"32937",40.58808300000,-79.14908300000,"123060",N,"1065",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121154",H D HILL 6 WELL,1983/12/28
"0","0","0","0",4126.05000000000,"8227","4558",063-24923,A C IRWIN 3C480,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1979/08/07,1980/04/21,N,Indiana,"32",White,Twp,"32937",40.57593500000,-79.15551500000,"120671",N,"1057",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118768",AC IRWIN 3C480 WELL,1980/08/07
"0","0","0","0",210.53800000000,"8230","4561",063-25724,J E HILL 2C491,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1981/09/09,1980/12/06,N,Indiana,"32",White,Twp,"32937",40.59306700000,-79.13366600000,"121449",N,"1085",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"119545",JE HILL 2C491 WELL,1982/09/09
"0","0","0","0",3997.02000000000,"8231","4563",063-29763,S. RURA 001,KRIEBEL GAS INC,OGO-24613,GAS,"3",Proposed But Never Materialized,"9",1989/02/13,,N,Indiana,"32",Center,Twp,"32912",40.50668600000,-79.18277100000,"125176",N,"1000",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"123269",S RURA 001 WELL,1990/02/13
"0","0","0","0",3997.02000000000,"8231","4563",063-35982,RURA 2,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2008/07/23,2008/10/07,N,Indiana,"32",Center,Twp,"32912",40.50561500000,-79.18171300000,"705393",N,"1000",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"704486",RURA 2 OG WELL,2009/07/23
"0","0","0","0",3997.02000000000,"8231","4563",063-36040,RURA 3,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2008/05/30,2008/10/17,N,Indiana,"32",Center,Twp,"32912",40.50047900000,-79.17971900000,"706375",N,"989",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"705717",RURA 3 OG WELL,2009/05/30
"0","0","0","0",4926.23000000000,"8232","4564",063-24441,GEORGE MICHNA 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/09/28,1978/11/10,N,Indiana,"32",Center,Twp,"32912",40.52005600000,-79.17152800000,"120208",N,"990",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118306",GEORGE MICHNA 1 WELL,1979/09/28
"0","0","0","0",4926.23000000000,"8232","4564",063-27482,JOHN A BONYA 1,PENN VIEW EXPLORATION INC,OGO-37136,GAS,"3",Active,"7",1983/06/28,1984/01/22,N,Indiana,"32",Center,Twp,"32912",40.55273800000,-79.16522000000,"123140",N,"1625",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121234",JOHN A BONYA 1 WELL,1984/06/28
"0","0","0","0",4926.23000000000,"8232","4564",063-27484,JOHN A BONYA 3,PENN VIEW EXPLORATION INC,OGO-37136,GAS,"3",Active,"7",1983/04/04,1984/02/02,N,Indiana,"32",Center,Twp,"32912",40.54889700000,-79.16090000000,"123142",N,"1015",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"121236",JOHN A BONYA 3 WELL,1984/04/04
"0","0","0","0",4926.23000000000,"8232","4564",063-24449,ORVILLE WATSON 1,PETRO SVC PARTNERS INC,OGO-33826,GAS,"3",Active,"7",1978/10/02,1978/11/21,N,Indiana,"32",Center,Twp,"32912",40.53111700000,-79.16748400000,"120216",N,"995",Vertical Well,Coal,,,,,,,,,,EP DOGO NWDO Dstr Off,,"0",,,,"118314",ORVILLE WATSON 1 WELL,1979/10/02
